model_label,model_family,model_size,instruction_tuned,example_id,has_error,condition,layer,prompt_correction_mode,prompt_conditional_mode,prompt_high_confidence,prompt_low_confidence,output_correction_mode,output_conditional_mode,output_high_confidence,output_low_confidence
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,0,0.6274319887161255,0.6274319887161255,0.6274319887161255,0.6274319887161255,1.0,1.0,1.0,1.0
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,1,0.5368826389312744,0.5352596044540405,0.5349322557449341,0.5320104956626892,0.9828896522521973,0.9820935726165771,0.9826338887214661,0.984767496585846
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,2,0.7021745443344116,0.7005586624145508,0.6939723491668701,0.6944640278816223,0.9758390188217163,0.9746749997138977,0.9717137813568115,0.9749197959899902
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,3,0.6018471717834473,0.5893974304199219,0.5940365195274353,0.5901198983192444,0.9501380324363708,0.952037513256073,0.9451084136962891,0.9543015956878662
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,4,0.5718700885772705,0.5608628392219543,0.5625221729278564,0.5634089708328247,0.9283633828163147,0.9284681677818298,0.9273158311843872,0.9392356872558594
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,5,0.5435664653778076,0.5275178551673889,0.5250792503356934,0.5185949802398682,0.8421467542648315,0.8261691331863403,0.8637044429779053,0.8430885076522827
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,6,0.5858830809593201,0.5705314874649048,0.5694456100463867,0.5466037392616272,0.7735720276832581,0.7766786217689514,0.7899376153945923,0.7676301002502441
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,7,0.6067233085632324,0.5776705741882324,0.5709757804870605,0.5463031530380249,0.7812517881393433,0.7933801412582397,0.7922451496124268,0.7750489711761475
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,8,0.6195480823516846,0.5983679294586182,0.5809555649757385,0.5616458654403687,0.7594168186187744,0.7730191946029663,0.763563871383667,0.7601464986801147
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,9,0.5769205689430237,0.5536254644393921,0.5436815023422241,0.5276284217834473,0.7530879974365234,0.7565971612930298,0.7551271915435791,0.7495512962341309
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,10,0.5870822072029114,0.5740058422088623,0.574451744556427,0.5413218140602112,0.7760705947875977,0.7860890626907349,0.7832484841346741,0.7743406295776367
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,11,0.5991823077201843,0.5653394460678101,0.5849072933197021,0.5428793430328369,0.7594630122184753,0.754856288433075,0.7712703943252563,0.7488988041877747
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,12,0.5711073875427246,0.5551904439926147,0.5855566263198853,0.5355781316757202,0.7574501633644104,0.7440662384033203,0.7586870193481445,0.7343007326126099
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,13,0.5773764252662659,0.5732096433639526,0.5859508514404297,0.5409725904464722,0.7733636498451233,0.762349009513855,0.7712368965148926,0.7408720254898071
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,14,0.5810940265655518,0.5894142985343933,0.5962193012237549,0.5475422143936157,0.7614539861679077,0.7496318221092224,0.7422096729278564,0.7228860855102539
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,15,0.6248283982276917,0.6229966878890991,0.6207103729248047,0.562461256980896,0.7748839855194092,0.7574195861816406,0.7638744115829468,0.726910412311554
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,16,0.6411663293838501,0.652506411075592,0.637385368347168,0.6065222024917603,0.7937759160995483,0.7781367301940918,0.7748256921768188,0.7442046403884888
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,17,0.6326672434806824,0.6288257241249084,0.6373274326324463,0.5919137001037598,0.8343030214309692,0.8088533878326416,0.8253607749938965,0.7891037464141846
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,18,0.7071844339370728,0.7060537338256836,0.7141394019126892,0.6718971729278564,0.8229362964630127,0.8014041185379028,0.8063271641731262,0.77052903175354
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,19,0.7389249801635742,0.7400137186050415,0.7551094889640808,0.7180851101875305,0.8331851363182068,0.8165677189826965,0.8276934623718262,0.7961821556091309
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,20,0.7397986650466919,0.7273818254470825,0.761294960975647,0.7169961929321289,0.8161959052085876,0.7991811633110046,0.8219788670539856,0.7862437963485718
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,21,0.7380603551864624,0.738137423992157,0.7621152997016907,0.7140768766403198,0.8345702886581421,0.8324663043022156,0.8446758985519409,0.8082168102264404
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,22,0.8262398838996887,0.8270727396011353,0.8426405191421509,0.8089194297790527,0.882952868938446,0.8858893513679504,0.8948623538017273,0.8697016835212708
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,23,0.8031667470932007,0.7975653409957886,0.817180871963501,0.7791880369186401,0.874000072479248,0.8697685599327087,0.8865674734115601,0.8564181923866272
qwen_0.5b_base,Qwen2.5,0.5B,False,e03,True,B_if_error,24,0.6264986991882324,0.5709825754165649,0.6335563659667969,0.5545888543128967,0.7298511266708374,0.6947784423828125,0.7428547143936157,0.6823171377182007
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,0,0.6274319887161255,0.6274319887161255,0.6274319887161255,0.6274319887161255,1.0,1.0,1.0,1.0
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,1,0.538000762462616,0.5360846519470215,0.5362521409988403,0.5333123207092285,0.9940686225891113,0.9923495054244995,0.9913647174835205,0.992149293422699
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,2,0.7030325531959534,0.7017172574996948,0.6948381662368774,0.6954090595245361,0.9824628829956055,0.979405403137207,0.9808393120765686,0.9799886345863342
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,3,0.6103410720825195,0.5996888279914856,0.6027277708053589,0.5989570021629333,0.9668174982070923,0.9605120420455933,0.961271345615387,0.9661381244659424
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,4,0.5764746069908142,0.5656243562698364,0.5678819417953491,0.5675994753837585,0.9353392720222473,0.9279304146766663,0.9352285861968994,0.9408779144287109
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,5,0.5484441518783569,0.5307387113571167,0.5307331085205078,0.5200225114822388,0.8956369161605835,0.8776851296424866,0.9009267091751099,0.888810932636261
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,6,0.6006991863250732,0.5815341472625732,0.5832860469818115,0.5590332746505737,0.8721307516098022,0.8646318912506104,0.8689372539520264,0.866500735282898
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,7,0.6229842901229858,0.592516303062439,0.5865014791488647,0.5609198808670044,0.8667795658111572,0.8686782121658325,0.8697665929794312,0.8661308288574219
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,8,0.6225873231887817,0.6000730991363525,0.582955539226532,0.5624734163284302,0.8465572595596313,0.8571500182151794,0.8475100994110107,0.8558121919631958
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,9,0.5762900114059448,0.5522429347038269,0.5431682467460632,0.5263054370880127,0.8070856332778931,0.8036105632781982,0.8131208419799805,0.8029604554176331
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,10,0.5851788520812988,0.5702435970306396,0.5710608959197998,0.5361328721046448,0.8130531311035156,0.8108174800872803,0.8202652931213379,0.8110952377319336
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,11,0.5976268649101257,0.5626887083053589,0.583570122718811,0.5395292043685913,0.7565029859542847,0.7454535961151123,0.7712548971176147,0.7443491220474243
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,12,0.5623286962509155,0.549770712852478,0.5819804668426514,0.5274327397346497,0.7612926959991455,0.7581639289855957,0.7592272162437439,0.750190019607544
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,13,0.5756447911262512,0.5759320259094238,0.5883142948150635,0.5376827716827393,0.7764856219291687,0.7740802764892578,0.7798174619674683,0.760262668132782
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,14,0.5776790380477905,0.5918335318565369,0.5928598642349243,0.5413556694984436,0.7899056673049927,0.7896692752838135,0.7859752178192139,0.763420820236206
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,15,0.6098524332046509,0.6155226230621338,0.6083190441131592,0.5491757392883301,0.7716729640960693,0.7634465098381042,0.7667046785354614,0.7371234893798828
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,16,0.6475753784179688,0.6602984666824341,0.6400946378707886,0.6085717678070068,0.7881189584732056,0.778289258480072,0.7757071256637573,0.748633623123169
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,17,0.677629828453064,0.6798617839813232,0.6743605136871338,0.6318714618682861,0.8212148547172546,0.8142737150192261,0.8230314254760742,0.7974961996078491
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,18,0.7404934763908386,0.739424467086792,0.7331060171127319,0.7033860087394714,0.830451488494873,0.8231093883514404,0.8327486515045166,0.8085158467292786
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,19,0.7591825723648071,0.7537331581115723,0.7568318843841553,0.7349883913993835,0.8352529406547546,0.8295714259147644,0.8443323373794556,0.8285285234451294
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,20,0.7121745347976685,0.6908714175224304,0.7093037366867065,0.6820958852767944,0.8300541639328003,0.8183443546295166,0.8400480151176453,0.8140673041343689
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,21,0.7399628162384033,0.7249065041542053,0.742875337600708,0.7078596949577332,0.8489828705787659,0.8403721451759338,0.86274254322052,0.8266485929489136
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,22,0.8027269244194031,0.7954020500183105,0.8047229051589966,0.7822345495223999,0.8962641954421997,0.8958679437637329,0.9107271432876587,0.8881574869155884
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,23,0.7834948301315308,0.7713522911071777,0.7876586318016052,0.7622421383857727,0.8896386027336121,0.8826896548271179,0.903705894947052,0.8754048943519592
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,A_assert_error,24,0.5483025908470154,0.4930163621902466,0.5208404064178467,0.4614517390727997,0.8345463871955872,0.8076450228691101,0.8667654991149902,0.814919114112854
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,0,0.6274319887161255,0.6274319887161255,0.6274319887161255,0.6274319887161255,1.0,1.0,1.0,1.0
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,1,0.5350346565246582,0.5331122875213623,0.533257782459259,0.5302132368087769,0.9940686225891113,0.9923495054244995,0.9913647174835205,0.992149293422699
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,2,0.7033547163009644,0.7019897699356079,0.6952401399612427,0.6957471370697021,0.9824628829956055,0.979405403137207,0.9808393120765686,0.9799886345863342
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,3,0.6117277145385742,0.6008518934249878,0.6040050983428955,0.6003257036209106,0.9668174982070923,0.9605120420455933,0.961271345615387,0.9661381244659424
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,4,0.5776558518409729,0.5668056011199951,0.5688202977180481,0.5687578916549683,0.9353392720222473,0.9279304146766663,0.9352285861968994,0.9408779144287109
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,5,0.5484878420829773,0.5337110757827759,0.5314311981201172,0.5225306153297424,0.8956369161605835,0.8776851296424866,0.9009267091751099,0.888810932636261
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,6,0.6029574275016785,0.586885392665863,0.5857183337211609,0.5620254278182983,0.8721307516098022,0.8646318912506104,0.8689372539520264,0.866500735282898
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,7,0.6223283410072327,0.5933740735054016,0.5865082144737244,0.5618698000907898,0.8667795658111572,0.8686782121658325,0.8697665929794312,0.8661308288574219
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,8,0.6233842372894287,0.6018465161323547,0.5838796496391296,0.5640859603881836,0.8465572595596313,0.8571500182151794,0.8475100994110107,0.8558121919631958
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,9,0.5768381357192993,0.5535321235656738,0.5434544086456299,0.5271811485290527,0.8070856332778931,0.8036105632781982,0.8131208419799805,0.8029604554176331
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,10,0.5851718783378601,0.5714367628097534,0.5714854001998901,0.5369677543640137,0.8130531311035156,0.8108174800872803,0.8202652931213379,0.8110952377319336
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,11,0.5971360802650452,0.5647338032722473,0.5834150314331055,0.5397909283638,0.7565029859542847,0.7454535961151123,0.7712548971176147,0.7443491220474243
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,12,0.5658870935440063,0.5526631474494934,0.5820413827896118,0.5309468507766724,0.7612926959991455,0.7581639289855957,0.7592272162437439,0.750190019607544
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,13,0.5740574598312378,0.5726245641708374,0.5849344730377197,0.5384520292282104,0.7764856219291687,0.7740802764892578,0.7798174619674683,0.760262668132782
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,14,0.5785230398178101,0.5903398990631104,0.5939488410949707,0.5450083017349243,0.7899056673049927,0.7896692752838135,0.7859752178192139,0.763420820236206
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,15,0.608745813369751,0.6137118339538574,0.6078584790229797,0.5504574775695801,0.7716729640960693,0.7634465098381042,0.7667046785354614,0.7371234893798828
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,16,0.6445286273956299,0.6565119028091431,0.6386064291000366,0.6089893579483032,0.7881189584732056,0.778289258480072,0.7757071256637573,0.748633623123169
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,17,0.6743084788322449,0.6771150827407837,0.6726669669151306,0.6333060264587402,0.8212148547172546,0.8142737150192261,0.8230314254760742,0.7974961996078491
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,18,0.7401881217956543,0.7395420670509338,0.7347467541694641,0.7077300548553467,0.830451488494873,0.8231093883514404,0.8327486515045166,0.8085158467292786
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,19,0.7630426287651062,0.7574886679649353,0.7626867890357971,0.7436227202415466,0.8352529406547546,0.8295714259147644,0.8443323373794556,0.8285285234451294
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,20,0.7334307432174683,0.7117300629615784,0.7322249412536621,0.7084623575210571,0.8300541639328003,0.8183443546295166,0.8400480151176453,0.8140673041343689
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,21,0.7594016790390015,0.7440598607063293,0.762640118598938,0.7301182746887207,0.8489828705787659,0.8403721451759338,0.86274254322052,0.8266485929489136
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,22,0.8161603212356567,0.8090280294418335,0.8184188604354858,0.7974974513053894,0.8962641954421997,0.8958679437637329,0.9107271432876587,0.8881574869155884
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,23,0.7990761399269104,0.786151647567749,0.8020017743110657,0.7773734927177429,0.8896386027336121,0.8826896548271179,0.903705894947052,0.8754048943519592
qwen_0.5b_base,Qwen2.5,0.5B,False,e04,True,B_if_error,24,0.6340007781982422,0.5801675319671631,0.6068577170372009,0.5488767623901367,0.8345463871955872,0.8076450228691101,0.8667654991149902,0.814919114112854
qwen_0.5b_base,Qwen2.5,0.5B,False,e05,True,A_assert_error,0,0.6274319887161255,0.6274319887161255,0.6274319887161255,0.6274319887161255,1.0,1.0,1.0,1.0
qwen_0.5b_base,Qwen2.5,0.5B,False,e05,True,A_assert_error,1,0.5205838680267334,0.5187870264053345,0.5179377794265747,0.51484614610672,0.9884705543518066,0.9869308471679688,0.9860038757324219,0.9840320944786072
qwen_0.5b_base,Qwen2.5,0.5B,False,e05,True,A_assert_error,2,0.6981606483459473,0.6966816186904907,0.690229058265686,0.6904635429382324,0.9781107902526855,0.9768071174621582,0.9775269031524658,0.9751961827278137
qwen_0.5b_base,Qwen2.5,0.5B,False,e05,True,A_assert_error,3,0.6047143936157227,0.5919729471206665,0.5969815254211426,0.5929403305053711,0.959807276725769,0.9598572850227356,0.9586009979248047,0.9582884311676025
qwen_0.5b_base,Qwen2.5,0.5B,False,e05,True,A_assert_error,4,0.5706238746643066,0.5585668087005615,0.5621851682662964,0.5606270432472229,0.933306872844696,0.9313931465148926,0.9409361481666565,0.9346667528152466
qwen_0.5b_base,Qwen2.5,0.5B,False,e05,True,A_assert_error,5,0.5507699251174927,0.532256007194519,0.5322819352149963,0.5218465328216553,0.8421280384063721,0.8413795232772827,0.8695234656333923,0.8366612195968628
qwen_0.5b_base,Qwen2.5,0.5B,False,e05,True,A_assert_error,6,0.5938441753387451,0.5754330158233643,0.5778861045837402,0.5534810423851013,0.8604899644851685,0.869605541229248,0.8800923824310303,0.8616387248039246
qwen_0.5b_base,Qwen2.5,0.5B,False,e05,True,A_assert_error,7,0.6198228597640991,0.5883121490478516,0.5831707715988159,0.5565361380577087,0.8541135787963867,0.866783618927002,0.8599805235862732,0.8510349988937378
qwen_0.5b_base,Qwen2.5,0.5B,False,e05,True,A_assert_error,8,0.6200353503227234,0.5972700119018555,0.5814542770385742,0.5598368644714355,0.8412192463874817,0.8627243041992188,0.8456062078475952,0.8308541774749756
qwen_0.5b_base,Qwen2.5,0.5B,False,e05,True,A_assert_error,9,0.5744168758392334,0.5496706962585449,0.5428547263145447,0.5244899988174438,0.8218116164207458,0.8378994464874268,0.8242168426513672,0.8043816089630127
qwen_0.5b_base,Qwen2.5,0.5B,False,e05,True,A_assert_error,10,0.5861331224441528,0.5696839690208435,0.5756951570510864,0.5378721952438354,0.8226353526115417,0.8465038537979126,0.8393912315368652,0.8202764391899109
qwen_0.5b_base,Qwen2.5,0.5B,False,e05,True,A_assert_error,11,0.5992580652236938,0.562157392501831,0.5860259532928467,0.5415178537368774,0.8006452322006226,0.8346858620643616,0.8332912921905518,0.8041869401931763
qwen_0.5b_base,Qwen2.5,0.5B,False,e05,True,A_assert_error,12,0.5621316432952881,0.5503093004226685,0.5829298496246338,0.5269821286201477,0.821486234664917,0.842456579208374,0.8433389663696289,0.8167856931686401
qwen_0.5b_base,Qwen2.5,0.5B,False,e05,True,A_assert_error,13,0.5784146785736084,0.5790722370147705,0.591623067855835,0.5413618683815002,0.8187041282653809,0.8388941287994385,0.8614453673362732,0.8286811113357544
qwen_0.5b_base,Qwen2.5,0.5B,False,e05,True,A_assert_error,14,0.5813074111938477,0.5983194708824158,0.5986394286155701,0.5457403063774109,0.8103211522102356,0.8305943608283997,0.8528718948364258,0.812915563583374
qwen_0.5b_base,Qwen2.5,0.5B,False,e05,True,A_assert_error,15,0.6286893486976624,0.64947909116745,0.6383225917816162,0.5784648656845093,0.8239370584487915,0.8347513675689697,0.8607270121574402,0.8120805621147156
